,id,sentence,subject_entity,object_entity,relation
70,645,마스터 플뢰레와 사브르 개인전 종목은 그리스 선수들이 우승을 차지했다.,"{'word': '그리스', 'start_idx': 21, 'end_idx': 24, 'type': 'ORG'}","{'word': '사브르 개인전 종목', 'start_idx': 9, 'end_idx': 19, 'type': 'EVT'}",단체:참가
71,832,비르기트는 15세 때인 1992년 FSV 프랑크푸르트 소속으로 데뷔했으며 팀의 프라우엔-분데스리가 2회 우승과 여자 DFB-포칼 2회 우승에 공헌했다. 1998년 1. FFC 프랑크푸르트로 이적했고 13시즌 동안 팀의 프라우엔-분데스리가 6회 우승과 여자 DFB-포칼 8회 우승에 공헌했다.,"{'word': 'FSV 프랑크푸르트', 'start_idx': 19, 'end_idx': 29, 'type': 'ORG'}","{'word': '우승', 'start_idx': 58, 'end_idx': 60, 'type': 'RST'}",단체:결과
72,525,"그러나 이 과정에서 IOC 위원들의 뇌물 수수 의혹이 일었고, 이후에 올림픽을 유치한 일본의 나가노(1998년 동계 올림픽), 오스트레일리아의 시드니(2000년 하계 올림픽), 미국의 솔트레이크시티(2002년 동계 올림픽) 등이 뇌물 의혹으로 구설수에 오르게 된다.","{'word': '2002년 동계 올림픽', 'start_idx': 111, 'end_idx': 123, 'type': 'EVT'}","{'word': '미국', 'start_idx': 99, 'end_idx': 101, 'type': 'LOC'}",행사:장소
73,990,1996년 애틀랜타 대회는 다시 한 번 미국에서 개최되면서 보다 더 상업적인 올림픽이 되었다.,"{'word': '1996년 애틀랜타 대회', 'start_idx': 0, 'end_idx': 13, 'type': 'EVT'}","{'word': '미국', 'start_idx': 22, 'end_idx': 24, 'type': 'LOC'}",행사:장소
74,299,"2015년 9월 28일 도쿄 올림픽 조직위원회는 야구/소프트볼, 가라테, 스포츠클라이밍, 서핑, 스케이트보드 총 5개 종목을 신규 종목으로 편입해달라고 IOC에 요청서를 보냈다.","{'word': '도쿄 올림픽 조직위원회', 'start_idx': 13, 'end_idx': 25, 'type': 'ORG'}","{'word': '2015년 9월 28일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",관계_없음
75,947,"1990년에는 1988년 서울 올림픽을 성공적으로 개최했다는 공로를 인정받아 제1회 서울평화상 수상자로 선정되기도 했고, 1991년에는 올림픽 활동에 헌신한 공로를 인정받아 스페인 국왕으로부터 후작 작위와 그란데스 데 에스파냐 칭호를 받았다.","{'word': '1988년 서울 올림픽', 'start_idx': 8, 'end_idx': 20, 'type': 'EVT'}","{'word': '제1회 서울평화상', 'start_idx': 43, 'end_idx': 52, 'type': 'RST'}",관계_없음
76,878,2012년 2월에는 1964년 하계 올림픽 당시 주경기장이었던 구 국립 가스미가오카 육상 경기장을 2019년 럭비 월드컵과 2020년 하계 올림픽을 위해 1천억 엔을 들여 보수공사를 한다고 발표하였다.,"{'word': '2020년 하계 올림픽', 'start_idx': 69, 'end_idx': 81, 'type': 'EVT'}","{'word': '2012년 2월', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}",관계_없음
77,164,"조직위원회 위원장이자 전 일본 총리인 모리 요시로는 인터뷰에서 2021년에 올림픽을 개최하지 못하면 ""완전 취소해야 할 것""이라고 말했다.","{'word': '모리 요시로', 'start_idx': 21, 'end_idx': 26, 'type': 'PER'}","{'word': '조직위원회', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}",인물:소속
78,267,"에리트레아, 미크로네시아 연방, 팔라우 3개국이 처음으로 하계 올림픽에 참가하였다.","{'word': '에리트레아', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '하계 올림픽', 'start_idx': 32, 'end_idx': 38, 'type': 'EVT'}",단체:참가
79,22,"사회주의의 맹주였던 소련은 1984년 5월 8일에 미국 사회에 만연한 반소련 정서, 선수단의 신변 안전과 관련된 문제를 이유로 1984년 로스앤젤레스 하계 올림픽 불참을 선언했다.","{'word': '소련', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '1984년 로스앤젤레스 하계 올림픽', 'start_idx': 71, 'end_idx': 90, 'type': 'EVT'}",관계_없음
80,829,소련의 아프가니스탄 침공 이후에 치러진 1980년 모스크바 대회는 서방 진영의 국가들이 보이콧한 반쪽 대회였다. 미국을 비롯하여 66개국이 불참하였고 대회는 소련만의 잔치가 되어 버렸다.,"{'word': '소련', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '1980년 모스크바 대회', 'start_idx': 22, 'end_idx': 35, 'type': 'EVT'}",단체:참가
81,410,"1894년에 열린 소르본 총회에서 올림픽에 치러질 종목들에 대한 여러 의견이 제시되었다. 올림픽 종목에 관한 첫 공식 발표에는 축구나 크리켓과 같은 스포츠가 포함되어 있었지만, 최종 명단에는 이름을 올리지 못했다. 조정과 요트는 열릴 예정이었지만 경기가 열릴 날이 되자 바람이 너무 세게 불어서 취소되었다.","{'word': '소르본 총회', 'start_idx': 10, 'end_idx': 16, 'type': 'EVT'}","{'word': '축구', 'start_idx': 71, 'end_idx': 73, 'type': 'SPT'}",관계_없음
82,384,2004년 하계 올림픽에서는 펠프스가 1972년 하계 올림픽에서 금메달 7개를 딴 마크 스피츠의 기록을 깰 수 있을지가 최고 관심사였다.,"{'word': '마크 스피츠', 'start_idx': 46, 'end_idx': 52, 'type': 'PER'}","{'word': '1972년 하계 올림픽', 'start_idx': 21, 'end_idx': 33, 'type': 'EVT'}",인물:참가
83,1023,아프가니스탄은 탈레반 정권이 여자의 스포츠 활동 금지 정책을 내린 사실이 문제가 되어 참가가 금지되었다.,"{'word': '아프가니스탄', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '탈레반 정권', 'start_idx': 8, 'end_idx': 14, 'type': 'ORG'}",관계_없음
84,720,"1928년에 누르미는 1시간 달리기 19.210m에서 11분 1,648 야드의 세계 기록을 세웠다. 1932년에는 달리기에 돈을 받았다는 이유로 아마추어 규정을 어겨 올림픽에 참가하지 못했다.","{'word': '누르미', 'start_idx': 7, 'end_idx': 10, 'type': 'PER'}","{'word': '1,648 야드', 'start_idx': 34, 'end_idx': 42, 'type': 'RST'}",인물:결과
85,389,"또한 대한민국의 김윤만이 스피드스케이팅에서 은메달을 따냈고, 뒤이어 쇼트트랙의 김기훈이 금메달을 차지하여 동계올림픽 첫 메달과 첫 금메달을 동시에 달성한 대회가 되었다.","{'word': '김윤만', 'start_idx': 9, 'end_idx': 12, 'type': 'PER'}","{'word': '은메달', 'start_idx': 24, 'end_idx': 27, 'type': 'RST'}",인물:결과
86,852,"또 대회 개막식에서는 국기 게양과 국가 제창 차례에, 그라운드 제로에서 발견된 찢겨진 성조기를 뉴욕 명예경찰대와 뉴욕 소방대원들이 들고 있는 퍼포먼스를 펼쳤는데, 이에 따른 논란도 있었다.","{'word': '개막식', 'start_idx': 5, 'end_idx': 8, 'type': 'EVT'}","{'word': '국기 게양', 'start_idx': 12, 'end_idx': 17, 'type': 'EVT'}",행사:하위_행사
87,36,"미야모토 가쓰히로 간사이 대학 명예교수가 추산하고 NHK가 보도한 내용에 따르면 2020년 올림픽을 1년 연기하는 데 드는 비용은 미사용 시설에 대한 유지보수 비용을 감안하면 6,408억엔(한화 약 7조)이 될 것이라고 보도했다.","{'word': '2020년 올림픽', 'start_idx': 45, 'end_idx': 54, 'type': 'EVT'}","{'word': '미야모토 가쓰히로', 'start_idx': 0, 'end_idx': 9, 'type': 'PER'}",관계_없음
88,41,"유네스코와 다양한 학회를 포함한 오늘날의 많은 기관에서는 매년, 또는 특별하게 금메달을 수여한다.","{'word': '유네스코', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '금메달', 'start_idx': 44, 'end_idx': 47, 'type': 'RST'}",관계_없음
89,684,"비에른달렌과 돔라체바는 결혼 후에도 각자의 국적을 유지하며 선수 생활을 이어가고 있으며, 이들 부부가 2018년 동계 올림픽 전까지 획득한 올림픽 메달수는 금메달 11개를 포함하여 모두 18개에 달한다.","{'word': '돔라체바', 'start_idx': 7, 'end_idx': 11, 'type': 'PER'}","{'word': '금메달', 'start_idx': 87, 'end_idx': 90, 'type': 'RST'}",인물:결과
90,369,"7월 18일에는 록 밴드 WANIMA와 댄서 야마다 에이오, 다카무라 두키의 안무로 콘서트를 열었으며 ""전 세계인의 생각과 감정을 담은"" 삽화를 바탕으로 한 애니메이션인 ""크리처""도 상영하였다.","{'word': '야마다 에이오', 'start_idx': 25, 'end_idx': 32, 'type': 'PER'}","{'word': '다카무라 두키', 'start_idx': 34, 'end_idx': 41, 'type': 'PER'}",관계_없음
91,498,"올림픽 성화 봉송은 후쿠시마현에서 시작하며, 올림픽 야구와 소프트볼 경기 일부는 후쿠시마 현영 아즈마 구장에서 열리고 축구 경기 일부는 거대한 쓰나미 피해를 입었던 미야기현 리후정의 미야기 스타디움에서 열린다.","{'word': '올림픽 성화 봉송', 'start_idx': 0, 'end_idx': 9, 'type': 'EVT'}","{'word': '미야기 스타디움', 'start_idx': 102, 'end_idx': 110, 'type': 'LOC'}",관계_없음
92,1046,하계 올림픽은 4년마다 열리는 국제 스포츠 행사로 국제올림픽위원회(IOC)가 주관한다.,"{'word': '국제올림픽위원회', 'start_idx': 28, 'end_idx': 36, 'type': 'ORG'}","{'word': '하계 올림픽', 'start_idx': 0, 'end_idx': 6, 'type': 'EVT'}",관계_없음
93,635,이 대회에서 네덜란드의 파니 블랑커르코엔(Fanny Blanker-Koen)은 육상 트랙에서 4개의 금메달을 목에 걸었다.,"{'word': '파니 블랑커르코엔', 'start_idx': 13, 'end_idx': 22, 'type': 'PER'}","{'word': '네덜란드', 'start_idx': 7, 'end_idx': 11, 'type': 'ORG'}",인물:소속
94,408,"스피츠는 1966년 16세의 나이로 국립 AAU 선수권 대회에서 100m 접영 첫 우승을 하였으며, 이듬해 400m 자유형에서 4분 10.60초의 첫 세계 기록을 세웠다.","{'word': '스피츠', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '세계 기록', 'start_idx': 84, 'end_idx': 89, 'type': 'RST'}",인물:결과
95,354,소련의 스피드스케이팅 선수 리디아 스코블리코바가 스피드스케이팅 전 종목을 휩쓸며 4관왕을 달성하였다.,"{'word': '리디아 스코블리코바', 'start_idx': 15, 'end_idx': 25, 'type': 'PER'}","{'word': '스피드스케이팅', 'start_idx': 27, 'end_idx': 34, 'type': 'SPT'}",인물:참가
96,948,"그녀는 러시아 연방의 시민이며, 현재 모스크바주 스묘노프스코예 근처에 있는 자신의 사유지에서 살고 있다.","{'word': '러시아 연방', 'start_idx': 4, 'end_idx': 10, 'type': 'ORG'}","{'word': '모스크바주 스묘노프스코예', 'start_idx': 21, 'end_idx': 34, 'type': 'LOC'}",관계_없음
97,262,이 중에는 10종 경기(decathlon)와 근대 5종 경기(pentathlon)에서 금메달을 딴 짐 소프도 있다.,"{'word': '짐 소프', 'start_idx': 55, 'end_idx': 59, 'type': 'PER'}","{'word': '금메달', 'start_idx': 48, 'end_idx': 51, 'type': 'RST'}",인물:결과
98,1053,도쿄 올림픽에서는 러시아 소치에서 열린 2014년 동계 올림픽부터 시작된 43억 8천만 달러 계약에 따라 NBS 올림픽 방송이 미 전역에서 독점적으로 방송할 예정이다.,"{'word': '2014년 동계 올림픽', 'start_idx': 22, 'end_idx': 34, 'type': 'EVT'}","{'word': '러시아 소치', 'start_idx': 10, 'end_idx': 16, 'type': 'LOC'}",행사:장소
99,537,2020년 2월 인터뷰에서 런던 시장 후보 중 하나인 보수당의 숀 베일리(Shaun Bailey)는 코로나19 전염병으로 인해 올림픽이 도쿄에서 정상적으로 치뤄질 수 없어 올림픽 개최지를 옮겨야 할 경우 런던이 이전 올림픽 당시 사용했던 2012년 올림픽 경기장에서 올림픽 게임을 개최할 수 있을 것이라고 주장했다. 이에 대해 도쿄도지사 고이케 유리코는 베일리의 발언이 부적절하다고 비판했다.,"{'word': '숀 베일리', 'start_idx': 35, 'end_idx': 40, 'type': 'PER'}","{'word': '2012년 올림픽 경기장', 'start_idx': 133, 'end_idx': 146, 'type': 'LOC'}",관계_없음
100,608,"제1차 세계 대전이 끝나고, 벨기에 안트베르펜에서 1920년 하계 올림픽이 열렸다.","{'word': '1920년 하계 올림픽', 'start_idx': 28, 'end_idx': 40, 'type': 'EVT'}","{'word': '벨기에 안트베르펜', 'start_idx': 16, 'end_idx': 25, 'type': 'LOC'}",행사:장소
101,901,1932년 하계 올림픽은 1932년 7월 30일부터 8월 14일까지 미국 캘리포니아주 로스앤젤레스에서 개최된 제10회 하계 올림픽이다.,"{'word': '1932년 하계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '미국 캘리포니아주 로스앤젤레스', 'start_idx': 38, 'end_idx': 54, 'type': 'LOC'}",행사:장소
102,35,7월 16일 바흐 위원장은 도쿄의 코로나19 감염 상황이 나아질 경우 추후에라도 관객 입장 제한이 완화될 가능성이 존재하는지를 물어본 것으로 보도되었다.,"{'word': '바흐 위원장', 'start_idx': 7, 'end_idx': 13, 'type': 'PER'}","{'word': '도쿄', 'start_idx': 15, 'end_idx': 17, 'type': 'LOC'}",관계_없음
103,1016,"비온디는 5개의 금메달, 1개의 은메달, 1개의 동메달을 따며, 이 승리들 중 4개의 종목에서 세계 기록을 성취하였다. 특히 50m 자유형에서는 22.14초의 기록을 세웠다.","{'word': '비온디', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '22.14초', 'start_idx': 81, 'end_idx': 87, 'type': 'RST'}",인물:결과
104,455,"2016년 8월 3일 국제 올림픽 위원회(IOC)는 브라질 리우데자네이루에서 열린 제129차 IOC 총회에서 야구, 소프트볼, 가라테, 서핑, 스포츠클라이밍, 스케이트보드, 3x3 농구(길거리 농구)를 2020년 하계 올림픽 종목으로 추가하기로 결정했으며 2017년 6월 9일에 열린 집행위원회에서 해당 결정을 승인했다.","{'word': '2020년 하계 올림픽', 'start_idx': 113, 'end_idx': 125, 'type': 'EVT'}","{'word': '야구', 'start_idx': 61, 'end_idx': 63, 'type': 'SPT'}",행사:하위_행사
105,171,소설가인 아카가와 지로와 나카무라 후미노리도 올림픽을 추가로 연기하거나 취소해야 한다고 주장했다.,"{'word': '아카가와 지로', 'start_idx': 5, 'end_idx': 12, 'type': 'PER'}","{'word': '나카무라 후미노리', 'start_idx': 14, 'end_idx': 23, 'type': 'PER'}",관계_없음
106,324,이 대회에서 손기정 선수가 마라톤에서 금메달을 남승룡선수가 동메달을 목에 걸었다.,"{'word': '손기정', 'start_idx': 7, 'end_idx': 10, 'type': 'PER'}","{'word': '마라톤', 'start_idx': 15, 'end_idx': 18, 'type': 'SPT'}",인물:참가
107,872,2020년 하계 올림픽 경기 일부는 2011년 당시 도호쿠 지방 태평양 해역 지진과 후쿠시마 제1 원자력 발전소 사고 피해 지역에서 열린다.,"{'word': '2020년 하계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '후쿠시마 제1 원자력 발전소 사고 피해 지역', 'start_idx': 47, 'end_idx': 71, 'type': 'LOC'}",행사:장소
108,602,"바레인, 방글라데시, 부탄, 영국령 버진아일랜드, 지부티, 적도 기니, 감비아, 그레나다, 모리타니, 모리셔스, 오만, 카타르, 르완다, 사모아, 솔로몬 제도, 통가, 아랍에미리트, 북예멘(예멘 아랍 공화국) 18개국이 처음으로 하계 올림픽에 참가했다.","{'word': '방글라데시', 'start_idx': 5, 'end_idx': 10, 'type': 'ORG'}","{'word': '감비아', 'start_idx': 40, 'end_idx': 43, 'type': 'ORG'}",관계_없음
109,514,"런던 올림픽에서는 기존 올림픽을 따라서 28종류의 종목을 유치했으나, 런던이 2012년 올림픽을 유치한 이틀 후 치러진 IOC 2차 투표에서 야구와 소프트볼이 올림픽 종목에서 제외되었다.","{'word': '런던 올림픽', 'start_idx': 0, 'end_idx': 6, 'type': 'EVT'}","{'word': '야구', 'start_idx': 79, 'end_idx': 81, 'type': 'SPT'}",관계_없음
110,236,"또한 경기장의 곡선주로가 매우 촘촘해서 달리기 경기에서 좋은 기록을 내기란 겉보기에는 불가능해보였는데, 미국의 톰 버크는 100m와 400m에서 각각 12.0초와 54.2초의 기록을 세우며 2관왕을 차지했다.","{'word': '톰 버크', 'start_idx': 62, 'end_idx': 66, 'type': 'PER'}","{'word': '2관왕', 'start_idx': 106, 'end_idx': 109, 'type': 'RST'}",인물:결과
111,331,"또 리히텐슈타인의 하니 벤첼이 알파인스키 회전과 대회전에 출전해 모두 우승하면서, 리히텐슈타인은 세계에서 가장 작은 국가 중 하나임에도 불구하고 올림픽 금메달리스트를 배출한 국가라는 진기록을 세우게 되었다.","{'word': '하니 벤첼', 'start_idx': 10, 'end_idx': 15, 'type': 'PER'}","{'word': '알파인스키 회전', 'start_idx': 17, 'end_idx': 25, 'type': 'SPT'}",인물:참가
